_id,Client,Restaurant,State,Date,Pricing,Quantity,Item
882,144,33,accepted,2020-01-15T00:00:00Z,71.37,5,"{""Name"":""Pizza Margarita"",""Price"":41.515897021918555}"
883,381,14,accepted,2018-03-22T00:00:00Z,14.57,7,"{""Name"":""Pizza Pepperoni"",""Price"":107.25059551479288}"
884,10,36,accepted,2020-01-15T00:00:00Z,81.41,4,"{""Name"":""Butter Chicken"",""Price"":90.86520987023732}"
885,203,23,delivered,2018-03-22T00:00:00Z,146.53,5,"{""Name"":""Butter Chicken"",""Price"":88.20558221729863}"
886,193,49,in-process,2015-06-12T00:00:00Z,8.08,1,"{""Name"":""Miso Soup"",""Price"":75.99518007924395}"
887,258,34,accepted,2018-03-22T00:00:00Z,126.42,5,"{""Name"":""Butter Chicken"",""Price"":69.53913343482034}"
888,356,37,in-process,2015-06-12T00:00:00Z,7.33,3,"{""Name"":""Butter Chicken"",""Price"":74.47871168542935}"
889,254,45,delivered,2020-01-15T00:00:00Z,32.12,7,"{""Name"":""Pizza Pepperoni"",""Price"":110.7272647591664}"
890,193,13,in-process,2018-03-22T00:00:00Z,30.01,2,"{""Name"":""Pizza Pepperoni"",""Price"":124.51929447317123}"
891,322,46,in-process,2015-06-12T00:00:00Z,40.08,4,"{""Name"":""Miso Soup"",""Price"":83.19587876896922}"
892,47,39,in-process,2015-06-12T00:00:00Z,98.53,1,"{""Name"":""Miso Soup"",""Price"":27.363061770180693}"
893,300,49,in-process,2015-06-12T00:00:00Z,99.75,7,"{""Name"":""Miso Soup"",""Price"":66.7619779094636}"
894,259,35,accepted,2015-06-12T00:00:00Z,96.10,2,"{""Name"":""Pizza Pepperoni"",""Price"":134.8164822482425}"
895,237,22,delivered,2015-06-12T00:00:00Z,140.64,1,"{""Name"":""Pizza Margarita"",""Price"":143.51272238122544}"
896,94,27,delivered,2018-03-22T00:00:00Z,51.66,3,"{""Name"":""Miso Soup"",""Price"":67.07785766375042}"
897,349,4,in-process,2020-01-15T00:00:00Z,78.49,7,"{""Name"":""Butter Chicken"",""Price"":115.86943760330078}"
898,53,4,in-process,2018-03-22T00:00:00Z,80.48,7,"{""Name"":""Pizza Margarita"",""Price"":40.22157534537205}"
899,223,21,delivered,2015-06-12T00:00:00Z,7.58,10,"{""Name"":""Pizza Pepperoni"",""Price"":148.81899712517674}"
900,10,20,delivered,2015-06-12T00:00:00Z,36.06,6,"{""Name"":""Pizza Pepperoni"",""Price"":116.90875014930174}"
901,69,48,delivered,2018-03-22T00:00:00Z,102.29,4,"{""Name"":""Nigiri"",""Price"":82.06692530263474}"
902,357,13,delivered,2020-01-15T00:00:00Z,52.97,10,"{""Name"":""Butter Chicken"",""Price"":144.36979983626443}"
903,341,37,accepted,2020-01-15T00:00:00Z,65.28,4,"{""Name"":""Miso Soup"",""Price"":42.64271460009992}"
904,384,8,accepted,2015-06-12T00:00:00Z,148.02,3,"{""Name"":""Miso Soup"",""Price"":2.680697135409236}"
905,61,22,in-process,2015-06-12T00:00:00Z,112.00,1,"{""Name"":""Butter Chicken"",""Price"":76.986109936509}"
906,104,27,accepted,2015-06-12T00:00:00Z,16.17,5,"{""Name"":""Pizza Margarita"",""Price"":50.813154977670735}"
907,281,37,delivered,2018-03-22T00:00:00Z,141.99,9,"{""Name"":""Miso Soup"",""Price"":61.42273625325904}"
908,376,43,delivered,2015-06-12T00:00:00Z,110.14,9,"{""Name"":""Butter Chicken"",""Price"":144.30550101106647}"
909,365,13,accepted,2018-03-22T00:00:00Z,104.89,2,"{""Name"":""Butter Chicken"",""Price"":2.009562000734524}"
910,261,6,in-process,2020-01-15T00:00:00Z,47.83,6,"{""Name"":""Pizza Pepperoni"",""Price"":91.67330813546697}"
911,269,26,delivered,2020-01-15T00:00:00Z,20.01,3,"{""Name"":""Pizza Pepperoni"",""Price"":20.96572156570501}"
912,122,5,in-process,2018-03-22T00:00:00Z,54.83,4,"{""Name"":""Butter Chicken"",""Price"":99.23047400478254}"
913,95,33,accepted,2018-03-22T00:00:00Z,60.61,6,"{""Name"":""Miso Soup"",""Price"":60.25588707309755}"
914,136,5,accepted,2020-01-15T00:00:00Z,77.34,1,"{""Name"":""Pizza Pepperoni"",""Price"":24.789491605946136}"
915,247,1,in-process,2020-01-15T00:00:00Z,109.70,9,"{""Name"":""Pizza Pepperoni"",""Price"":69.58259096263124}"
916,249,3,delivered,2020-01-15T00:00:00Z,87.41,5,"{""Name"":""Pizza Pepperoni"",""Price"":146.582318402326}"
917,257,32,in-process,2015-06-12T00:00:00Z,42.60,8,"{""Name"":""Miso Soup"",""Price"":67.39517887550909}"
918,343,33,delivered,2018-03-22T00:00:00Z,72.23,3,"{""Name"":""Pizza Pepperoni"",""Price"":2.174029349726426}"
919,103,20,delivered,2015-06-12T00:00:00Z,106.96,7,"{""Name"":""Miso Soup"",""Price"":77.3031359614475}"
920,348,6,delivered,2015-06-12T00:00:00Z,91.18,8,"{""Name"":""Miso Soup"",""Price"":27.975062937727678}"
921,119,33,delivered,2018-03-22T00:00:00Z,57.27,5,"{""Name"":""Pizza Margarita"",""Price"":43.47183731018296}"
922,178,41,in-process,2015-06-12T00:00:00Z,11.54,3,"{""Name"":""Miso Soup"",""Price"":90.33974616895358}"
923,74,22,in-process,2018-03-22T00:00:00Z,137.58,10,"{""Name"":""Nigiri"",""Price"":98.5365468820626}"
924,380,16,in-process,2018-03-22T00:00:00Z,9.24,3,"{""Name"":""Butter Chicken"",""Price"":74.78244585751834}"
925,10,48,accepted,2015-06-12T00:00:00Z,8.10,6,"{""Name"":""Butter Chicken"",""Price"":53.366344118735434}"
926,220,35,accepted,2018-03-22T00:00:00Z,3.53,4,"{""Name"":""Nigiri"",""Price"":47.09302021722002}"
927,239,12,in-process,2015-06-12T00:00:00Z,148.03,8,"{""Name"":""Butter Chicken"",""Price"":132.04961684487904}"
928,263,8,in-process,2020-01-15T00:00:00Z,133.33,3,"{""Name"":""Pizza Margarita"",""Price"":85.2629012656771}"
929,310,22,delivered,2018-03-22T00:00:00Z,113.16,6,"{""Name"":""Pizza Margarita"",""Price"":6.521059996979291}"
930,362,8,in-process,2018-03-22T00:00:00Z,55.82,10,"{""Name"":""Nigiri"",""Price"":14.503796487257505}"
931,235,8,accepted,2015-06-12T00:00:00Z,65.85,8,"{""Name"":""Pizza Margarita"",""Price"":64.64612043987454}"
932,290,1,delivered,2015-06-12T00:00:00Z,120.20,6,"{""Name"":""Butter Chicken"",""Price"":13.469775345352065}"
933,61,11,delivered,2018-03-22T00:00:00Z,58.27,4,"{""Name"":""Butter Chicken"",""Price"":86.63237389107366}"
934,369,20,accepted,2015-06-12T00:00:00Z,3.91,7,"{""Name"":""Miso Soup"",""Price"":133.34479499172835}"
935,77,30,in-process,2015-06-12T00:00:00Z,46.93,3,"{""Name"":""Butter Chicken"",""Price"":35.47447715662985}"
936,267,19,in-process,2015-06-12T00:00:00Z,114.52,3,"{""Name"":""Pizza Margarita"",""Price"":99.40883126902628}"
937,292,21,in-process,2020-01-15T00:00:00Z,52.01,3,"{""Name"":""Miso Soup"",""Price"":11.8789858824374}"
938,262,46,in-process,2018-03-22T00:00:00Z,54.60,4,"{""Name"":""Nigiri"",""Price"":69.55696085094796}"
939,97,37,in-process,2020-01-15T00:00:00Z,115.63,7,"{""Name"":""Pizza Margarita"",""Price"":140.79971048688353}"
940,379,17,delivered,2020-01-15T00:00:00Z,87.57,8,"{""Name"":""Nigiri"",""Price"":109.15416435338615}"
941,328,25,delivered,2020-01-15T00:00:00Z,96.24,8,"{""Name"":""Pizza Pepperoni"",""Price"":40.23917781675714}"
942,12,37,delivered,2018-03-22T00:00:00Z,102.45,2,"{""Name"":""Pizza Pepperoni"",""Price"":114.46554228965792}"
943,144,24,accepted,2018-03-22T00:00:00Z,64.97,4,"{""Name"":""Butter Chicken"",""Price"":56.75023805737621}"
944,254,43,in-process,2015-06-12T00:00:00Z,139.03,8,"{""Name"":""Pizza Pepperoni"",""Price"":33.23259765667395}"
945,111,18,in-process,2015-06-12T00:00:00Z,135.44,2,"{""Name"":""Nigiri"",""Price"":5.190830914486985}"
946,88,3,accepted,2020-01-15T00:00:00Z,53.45,8,"{""Name"":""Butter Chicken"",""Price"":96.7934573900421}"
947,137,10,delivered,2015-06-12T00:00:00Z,29.49,9,"{""Name"":""Nigiri"",""Price"":100.63904620259402}"
948,255,48,accepted,2018-03-22T00:00:00Z,16.36,2,"{""Name"":""Miso Soup"",""Price"":90.20343088529224}"
949,342,14,delivered,2015-06-12T00:00:00Z,100.19,5,"{""Name"":""Pizza Margarita"",""Price"":68.4197124495129}"
950,284,26,in-process,2018-03-22T00:00:00Z,70.18,2,"{""Name"":""Pizza Pepperoni"",""Price"":96.52017008145302}"
951,51,17,delivered,2015-06-12T00:00:00Z,91.67,4,"{""Name"":""Miso Soup"",""Price"":120.45702337539791}"
952,158,27,delivered,2020-01-15T00:00:00Z,20.28,9,"{""Name"":""Butter Chicken"",""Price"":147.26424905757284}"
953,49,9,delivered,2018-03-22T00:00:00Z,59.81,3,"{""Name"":""Pizza Margarita"",""Price"":70.33860658422077}"
954,10,11,accepted,2015-06-12T00:00:00Z,118.32,1,"{""Name"":""Pizza Pepperoni"",""Price"":75.01456870466886}"
955,234,2,in-process,2018-03-22T00:00:00Z,20.47,4,"{""Name"":""Pizza Margarita"",""Price"":126.78601131598933}"
956,14,24,in-process,2020-01-15T00:00:00Z,131.59,2,"{""Name"":""Pizza Margarita"",""Price"":36.226123266110406}"
957,169,44,in-process,2015-06-12T00:00:00Z,25.58,2,"{""Name"":""Butter Chicken"",""Price"":127.61624785607287}"
958,225,15,delivered,2018-03-22T00:00:00Z,13.92,4,"{""Name"":""Pizza Pepperoni"",""Price"":44.958627355622475}"
959,167,13,accepted,2018-03-22T00:00:00Z,120.26,1,"{""Name"":""Miso Soup"",""Price"":95.81673897801333}"
960,301,35,delivered,2018-03-22T00:00:00Z,62.26,3,"{""Name"":""Butter Chicken"",""Price"":87.65948578801195}"
961,328,50,delivered,2018-03-22T00:00:00Z,96.41,9,"{""Name"":""Miso Soup"",""Price"":92.34981608425673}"
962,38,36,delivered,2020-01-15T00:00:00Z,28.73,2,"{""Name"":""Pizza Margarita"",""Price"":41.93017391606261}"
963,327,41,accepted,2018-03-22T00:00:00Z,69.35,7,"{""Name"":""Pizza Pepperoni"",""Price"":20.593459145692243}"
964,33,8,in-process,2020-01-15T00:00:00Z,149.15,10,"{""Name"":""Pizza Pepperoni"",""Price"":147.4330308032719}"
965,245,13,in-process,2018-03-22T00:00:00Z,38.05,4,"{""Name"":""Pizza Pepperoni"",""Price"":112.8427264717522}"
966,290,10,delivered,2020-01-15T00:00:00Z,129.24,4,"{""Name"":""Nigiri"",""Price"":131.9834239760444}"
967,111,14,delivered,2015-06-12T00:00:00Z,25.38,2,"{""Name"":""Pizza Margarita"",""Price"":42.18541046605557}"
968,44,16,in-process,2015-06-12T00:00:00Z,139.82,7,"{""Name"":""Pizza Pepperoni"",""Price"":78.90264738438262}"
969,106,23,accepted,2015-06-12T00:00:00Z,75.84,2,"{""Name"":""Nigiri"",""Price"":110.78625914981973}"
970,379,30,delivered,2020-01-15T00:00:00Z,103.79,5,"{""Name"":""Pizza Margarita"",""Price"":41.90225523625171}"
971,195,26,accepted,2020-01-15T00:00:00Z,68.84,5,"{""Name"":""Miso Soup"",""Price"":49.56541315180803}"
972,52,12,delivered,2020-01-15T00:00:00Z,112.62,3,"{""Name"":""Miso Soup"",""Price"":79.88464841508804}"
973,67,29,in-process,2020-01-15T00:00:00Z,16.58,7,"{""Name"":""Miso Soup"",""Price"":2.4079324280079155}"
974,223,20,accepted,2018-03-22T00:00:00Z,63.14,7,"{""Name"":""Pizza Pepperoni"",""Price"":117.4073445016632}"
975,260,2,accepted,2020-01-15T00:00:00Z,135.28,8,"{""Name"":""Pizza Pepperoni"",""Price"":40.41053149593509}"
976,227,49,in-process,2018-03-22T00:00:00Z,89.15,8,"{""Name"":""Pizza Pepperoni"",""Price"":125.44736613262472}"
977,159,9,delivered,2018-03-22T00:00:00Z,106.92,4,"{""Name"":""Butter Chicken"",""Price"":87.13972201911433}"
978,318,50,delivered,2015-06-12T00:00:00Z,54.47,8,"{""Name"":""Miso Soup"",""Price"":86.16233940645921}"
979,347,44,accepted,2018-03-22T00:00:00Z,146.95,1,"{""Name"":""Pizza Pepperoni"",""Price"":36.93051139566888}"
980,71,44,delivered,2018-03-22T00:00:00Z,32.41,8,"{""Name"":""Pizza Margarita"",""Price"":19.815105621161038}"
981,180,47,delivered,2020-01-15T00:00:00Z,37.57,8,"{""Name"":""Butter Chicken"",""Price"":39.55366648759124}"
982,156,17,delivered,2018-03-22T00:00:00Z,66.84,8,"{""Name"":""Pizza Pepperoni"",""Price"":35.878099718871425}"
983,230,32,delivered,2020-01-15T00:00:00Z,130.01,3,"{""Name"":""Miso Soup"",""Price"":37.58693134667652}"
984,119,13,delivered,2015-06-12T00:00:00Z,46.35,4,"{""Name"":""Pizza Pepperoni"",""Price"":52.622819667362194}"
985,354,46,in-process,2018-03-22T00:00:00Z,101.23,8,"{""Name"":""Nigiri"",""Price"":34.585682243876484}"
986,311,13,accepted,2018-03-22T00:00:00Z,109.89,8,"{""Name"":""Nigiri"",""Price"":31.64508082128256}"
987,7,25,accepted,2015-06-12T00:00:00Z,125.98,4,"{""Name"":""Nigiri"",""Price"":5.043929933227425}"
988,189,9,delivered,2015-06-12T00:00:00Z,8.67,2,"{""Name"":""Pizza Pepperoni"",""Price"":124.73090875053562}"
989,373,42,in-process,2020-01-15T00:00:00Z,40.34,7,"{""Name"":""Miso Soup"",""Price"":95.33695182847028}"
990,1,4,in-process,2018-03-22T00:00:00Z,45.74,10,"{""Name"":""Butter Chicken"",""Price"":136.55273104968123}"
991,215,39,accepted,2020-01-15T00:00:00Z,122.67,4,"{""Name"":""Nigiri"",""Price"":40.88212443735085}"
992,336,30,accepted,2020-01-15T00:00:00Z,146.07,9,"{""Name"":""Pizza Pepperoni"",""Price"":117.34172480028666}"
993,28,14,accepted,2015-06-12T00:00:00Z,12.97,7,"{""Name"":""Pizza Margarita"",""Price"":31.90185254284483}"
994,305,45,accepted,2020-01-15T00:00:00Z,70.42,10,"{""Name"":""Pizza Margarita"",""Price"":91.94461836371462}"
995,32,22,delivered,2015-06-12T00:00:00Z,40.64,1,"{""Name"":""Pizza Margarita"",""Price"":24.59956895778599}"
996,345,35,in-process,2020-01-15T00:00:00Z,120.65,6,"{""Name"":""Butter Chicken"",""Price"":103.24143164230426}"
997,86,16,in-process,2018-03-22T00:00:00Z,64.57,6,"{""Name"":""Pizza Pepperoni"",""Price"":67.02546383308021}"
998,50,7,delivered,2020-01-15T00:00:00Z,8.10,6,"{""Name"":""Nigiri"",""Price"":50.44745130879233}"
999,112,46,in-process,2018-03-22T00:00:00Z,141.24,7,"{""Name"":""Pizza Margarita"",""Price"":29.971648644275298}"
1000,152,18,in-process,2015-06-12T00:00:00Z,59.81,10,"{""Name"":""Butter Chicken"",""Price"":30.355257511047466}"
